time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,rad_vel_x,rad_vel_y,rad_vel_z,rad_vel_LPF_x,rad_vel_LPF_y,rad_vel_LPF_z,rad_gyro_x,rad_gyro_y,rad_gyro_z,rad_mag_x,rad_mag_y,rad_mag_zpos_step_gyro_x,pos_step_gyro_ypos_step_mag_x,pos_step_mag_ypos_step_x,pos_step_y
 2.723, 0.000, 0.000, 0.000, 0.000,-0.003,-0.022, 0.000,-0.001,-0.008,-0.001,-0.001, 0.001,-0.001,-0.001, 0.002,-0.000,-0.000, 0.001, 0.001,-0.000,-0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.749, 0.000, 0.000, 0.000, 0.000,-0.003,-0.022, 0.000,-0.001,-0.009, 0.000, 0.000, 0.000,-0.001,-0.000, 0.002,-0.000,-0.000, 0.001, 0.001,-0.000,-0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.776, 0.000, 0.000, 0.000, 0.000,-0.003,-0.023, 0.000,-0.001,-0.010, 0.000, 0.000, 0.001,-0.001,-0.000, 0.002,-0.000,-0.000, 0.001, 0.001,-0.000, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.807, 0.000, 0.000, 0.000, 0.000,-0.003,-0.024, 0.000,-0.001,-0.010,-0.001,-0.001, 0.001,-0.001,-0.000, 0.002,-0.000,-0.000, 0.001, 0.001,-0.000, 0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.838, 0.000, 0.000, 0.000,-0.000,-0.003,-0.025, 0.000,-0.001,-0.011,-0.001, 0.000, 0.001,-0.001,-0.000, 0.002,-0.000,-0.000, 0.001, 0.001,-0.000, 0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.869, 0.000, 0.000, 0.000,-0.000,-0.003,-0.025, 0.000,-0.001,-0.012,-0.001, 0.000, 0.002,-0.001,-0.000, 0.002,-0.000,-0.000, 0.001, 0.001,-0.000, 0.006, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.899, 0.000, 0.000, 0.000, 0.000,-0.004,-0.027, 0.000,-0.002,-0.013, 0.000, 0.000, 0.002,-0.001,-0.000, 0.002,-0.000,-0.000, 0.001, 0.001,-0.000, 0.006, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.930, 0.000, 0.000, 0.000, 0.000,-0.004,-0.027, 0.000,-0.002,-0.013,-0.001, 0.000, 0.002,-0.001,-0.000, 0.002,-0.000,-0.000, 0.001, 0.001,-0.000, 0.012, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.961, 0.000, 0.000, 0.000, 0.000,-0.004,-0.028, 0.000,-0.002,-0.014,-0.001, 0.000, 0.000,-0.001,-0.000, 0.002,-0.001,-0.000, 0.001, 0.001,-0.000, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.993, 0.000, 0.000, 0.000, 0.000,-0.004,-0.029, 0.000,-0.002,-0.015, 0.000,-0.001, 0.001,-0.001,-0.000, 0.002,-0.001,-0.000, 0.001, 0.001,-0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
